# BUSCO version is: 5.4.5 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2020-08-05, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
11916at4891	Complete	tig00000005	252896	253999	-	577.4	329	https://www.orthodb.org/v10?query=11916at4891	P-loop containing nucleoside triphosphate hydrolase protein
11940at4891	Duplicated	tig00000001	649535	651517	-	653.4	505	https://www.orthodb.org/v10?query=11940at4891	Transmembrane 9 superfamily member
11940at4891	Duplicated	tig00000034	273967	275940	-	686.7	511	https://www.orthodb.org/v10?query=11940at4891	Transmembrane 9 superfamily member
11978at4891	Duplicated	tig00000023	324108	325514	+	789.2	401	https://www.orthodb.org/v10?query=11978at4891	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain
11978at4891	Duplicated	tig00000083	229645	231051	+	787.4	403	https://www.orthodb.org/v10?query=11978at4891	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain
12025at4891	Complete	tig00000007	181940	184327	+	271.8	437	https://www.orthodb.org/v10?query=12025at4891	Putative N-terminal acetyltransferase complex subunit
12039at4891	Complete	tig00000007	131448	132722	-	721.5	367	https://www.orthodb.org/v10?query=12039at4891	Tryptophanyl-tRNA synthetase
12044at4891	Complete	tig00000022	538367	539620	+	222.9	201	https://www.orthodb.org/v10?query=12044at4891	DUF300-domain-containing protein
12110at4891	Complete	tig00000037	178690	180111	+	374.3	322	https://www.orthodb.org/v10?query=12110at4891	Aminoacyl-tRNA synthetase, class II
12111at4891	Complete	tig00000010	233739	234956	-	572.9	300	https://www.orthodb.org/v10?query=12111at4891	Protoheme IX farnesyltransferase, mitochondrial
12134at4891	Complete	tig00000018	362080	366801	-	639.7	672	https://www.orthodb.org/v10?query=12134at4891	THO complex, subunitTHOC2, C-terminal
12169at4891	Complete	tig00000005	403481	405292	-	722.7	536	https://www.orthodb.org/v10?query=12169at4891	Pescadillo homolog
12175at4891	Complete	tig00000007	655211	657064	-	683.9	486	https://www.orthodb.org/v10?query=12175at4891	Membrane bound O-acyl transferase, MBOAT
12194at4891	Complete	tig00000007	50468	53605	-	676.4	710	https://www.orthodb.org/v10?query=12194at4891	RNA polymerase-associated protein CTR9
12225at4891	Complete	tig00000022	57488	60775	+	553.0	769	https://www.orthodb.org/v10?query=12225at4891	Exportin-T
12232at4891	Complete	tig00000018	281583	282650	+	526.8	296	https://www.orthodb.org/v10?query=12232at4891	N-terminal nucleophile aminohydrolase
12237at4891	Complete	tig00000018	297117	298778	-	261.2	307	https://www.orthodb.org/v10?query=12237at4891	WD40-repeat-containing domain
12254at4891	Duplicated	tig00000023	541984	543096	+	627.8	308	https://www.orthodb.org/v10?query=12254at4891	Pyruvate dehydrogenase E1 component subunit alpha
12254at4891	Duplicated	tig00000024	8007	9058	-	534.1	260	https://www.orthodb.org/v10?query=12254at4891	Pyruvate dehydrogenase E1 component subunit alpha
12256at4891	Complete	tig00000010	476635	479031	+	532.6	619	https://www.orthodb.org/v10?query=12256at4891	Vps16, C-terminal
12258at4891	Complete	tig00000001	438730	440046	+	681.2	345	https://www.orthodb.org/v10?query=12258at4891	26S Proteasome regulatory subunit 4
12292at4891	Complete	tig00000010	282659	285241	+	677.9	468	https://www.orthodb.org/v10?query=12292at4891	ABC transporter type 1, transmembrane domain
12307at4891	Complete	tig00000001	181855	183684	-	359.4	404	https://www.orthodb.org/v10?query=12307at4891	Sas10 C-terminal domain
12308at4891	Complete	tig00000001	654055	656073	-	755.8	489	https://www.orthodb.org/v10?query=12308at4891	Carbohydrate kinase, FGGY, C-terminal
12314at4891	Complete	tig00000012	126173	127324	+	488.8	307	https://www.orthodb.org/v10?query=12314at4891	Cytochrome b5-like heme/steroid binding domain
12332at4891	Complete	tig00000083	275164	276660	+	442.0	364	https://www.orthodb.org/v10?query=12332at4891	Protein SHQ1
12347at4891	Complete	tig00000010	610066	612768	-	824.6	599	https://www.orthodb.org/v10?query=12347at4891	Mitochondrial carrier
12349at4891	Complete	tig00000023	61171	62181	-	411.5	265	https://www.orthodb.org/v10?query=12349at4891	ribosomal protein L2
12381at4891	Complete	tig00000083	66763	68055	-	384.0	300	https://www.orthodb.org/v10?query=12381at4891	WD40-repeat-containing domain
12422at4891	Complete	tig00000078	342472	343803	-	695.9	386	https://www.orthodb.org/v10?query=12422at4891	Pyridoxal phosphate-dependent transferase
12445at4891	Complete	tig00000007	731832	733115	-	517.8	353	https://www.orthodb.org/v10?query=12445at4891	Nicotinate phosphoribosyltransferase
12450at4891	Complete	tig00000018	701655	702614	-	419.1	257	https://www.orthodb.org/v10?query=12450at4891	4-hydroxybenzoate polyprenyltransferase, mitochondrial
12468at4891	Complete	tig00000022	382910	386008	+	426.7	623	https://www.orthodb.org/v10?query=12468at4891	Armadillo-type fold
12469at4891	Complete	tig00000061	217996	219690	-	399.1	386	https://www.orthodb.org/v10?query=12469at4891	Leucine-rich repeat, cysteine-containing subtype
12487at4891	Complete	tig00000007	878302	879462	+	546.1	307	https://www.orthodb.org/v10?query=12487at4891	Carbamoyl-phosphate synthase arginine-specific small chain
12502at4891	Complete	tig00000007	620413	621849	+	419.4	355	https://www.orthodb.org/v10?query=12502at4891	SUN domain
12523at4891	Complete	tig00000014	685209	686498	-	414.7	291	https://www.orthodb.org/v10?query=12523at4891	mRNA cap guanine-N7 methyltransferase
12541at4891	Complete	tig00000018	414798	417390	+	786.8	395	https://www.orthodb.org/v10?query=12541at4891	ATP-dependent RNA helicase DBP2
12549at4891	Complete	tig00000034	351488	352792	+	637.6	304	https://www.orthodb.org/v10?query=12549at4891	Mitogen-activated protein kinase
12560at4891	Complete	tig00000010	890009	891319	-	701.0	366	https://www.orthodb.org/v10?query=12560at4891	ATPase, AAA-type, conserved site
12562at4891	Complete	tig00000023	479807	482188	+	363.3	410	https://www.orthodb.org/v10?query=12562at4891	Conserved oligomeric Golgi complex subunit 3
12567at4891	Complete	tig00000010	439307	440725	+	468.9	326	https://www.orthodb.org/v10?query=12567at4891	Mitochondrial import inner membrane translocase subunit TIM50
12584at4891	Complete	tig00000001	986418	989423	+	725.4	621	https://www.orthodb.org/v10?query=12584at4891	P-type ATPase
12627at4891	Complete	tig00000012	546314	547636	+	509.2	337	https://www.orthodb.org/v10?query=12627at4891	Arginine biosynthesis bifunctional protein ArgJ, mitochondrial
12629at4891	Complete	tig00000018	358603	360057	+	612.7	372	https://www.orthodb.org/v10?query=12629at4891	Ammonium transporter
12635at4891	Complete	tig00000010	53940	55892	-	596.5	442	https://www.orthodb.org/v10?query=12635at4891	Galactose oxidase
12664at4891	Complete	tig00000022	579080	580813	+	506.9	347	https://www.orthodb.org/v10?query=12664at4891	Uroporphyrin-III C-methyltransferase
12680at4891	Complete	tig00000022	411540	412517	+	280.5	257	https://www.orthodb.org/v10?query=12680at4891	WD40-repeat-containing domain
12684at4891	Complete	tig00000037	204734	205981	-	755.6	399	https://www.orthodb.org/v10?query=12684at4891	Phosphoglycerate kinase
12717at4891	Complete	tig00000001	539140	540216	+	567.1	308	https://www.orthodb.org/v10?query=12717at4891	Uroporphyrinogen decarboxylase
12728at4891	Complete	tig00000018	118546	119976	+	625.8	398	https://www.orthodb.org/v10?query=12728at4891	Homoserine O-acetyltransferase
12732at4891	Complete	tig00000061	450710	452413	-	304.3	300	https://www.orthodb.org/v10?query=12732at4891	Amino-acid acetyltransferase, mitochondrial
12737at4891	Complete	tig00000023	200267	202300	+	258.9	334	https://www.orthodb.org/v10?query=12737at4891	Mediator of RNA polymerase II transcription subunit 17
12784at4891	Complete	tig00000010	328609	330144	-	596.9	402	https://www.orthodb.org/v10?query=12784at4891	RNA polymerase II transcription factor B subunit 2
12794at4891	Complete	tig00000078	555765	558170	-	374.4	345	https://www.orthodb.org/v10?query=12794at4891	Ankyrin repeat-containing domain
12814at4891	Complete	tig00000023	257487	259043	-	624.8	389	https://www.orthodb.org/v10?query=12814at4891	Aspartokinase
12837at4891	Complete	tig00000061	622416	623744	+	601.4	351	https://www.orthodb.org/v10?query=12837at4891	Bifunctional 6-phosphofructo-2-kinase/fructose-2,6-bisphosphate 2-phosphatase
12947at4891	Complete	tig00000039	157839	159113	+	407.8	315	https://www.orthodb.org/v10?query=12947at4891	WD40-repeat-containing domain
12956at4891	Complete	tig00000001	324735	326825	-	328.1	708	https://www.orthodb.org/v10?query=12956at4891	E3 ubiquitin protein ligase
12973at4891	Complete	tig00000007	545927	547234	+	684.2	354	https://www.orthodb.org/v10?query=12973at4891	26S Proteasome regulatory subunit 6A
12980at4891	Complete	tig00000018	509888	511321	-	386.7	295	https://www.orthodb.org/v10?query=12980at4891	tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6
13029at4891	Complete	tig00000078	91575	93311	-	419.7	401	https://www.orthodb.org/v10?query=13029at4891	Zinc finger, RING-type
13051at4891	Complete	tig00000031	326791	328236	-	423.1	286	https://www.orthodb.org/v10?query=13051at4891	tRNA (guanine(37)-N1)-methyltransferase
13102at4891	Complete	tig00000005	99667	100788	-	656.1	328	https://www.orthodb.org/v10?query=13102at4891	Histone acetyltransferase GCN5
13106at4891	Complete	tig00000023	198395	199954	+	473.4	317	https://www.orthodb.org/v10?query=13106at4891	26S proteasome non-ATPase regulatory subunit 3
13112at4891	Complete	tig00000018	199662	201185	-	307.3	271	https://www.orthodb.org/v10?query=13112at4891	Iron hydrogenase
13129at4891	Complete	tig00000001	243317	245464	+	337.8	286	https://www.orthodb.org/v10?query=13129at4891	Ubiquitin specific protease, conserved site
13150at4891	Complete	tig00000012	474667	476391	-	374.5	284	https://www.orthodb.org/v10?query=13150at4891	Zinc finger, MYND-type
13164at4891	Complete	tig00000038	122708	124021	-	453.6	305	https://www.orthodb.org/v10?query=13164at4891	tRNA pseudouridine synthase
13193at4891	Complete	tig00000022	303866	306460	+	431.4	601	https://www.orthodb.org/v10?query=13193at4891	actin-like ATPase domain-containing protein
13197at4891	Complete	tig00000005	1019093	1020163	-	533.7	289	https://www.orthodb.org/v10?query=13197at4891	Cytoplasmic tRNA 2-thiolation protein 1
13235at4891	Complete	tig00000037	96857	98362	-	512.3	324	https://www.orthodb.org/v10?query=13235at4891	Putative lipase ATG15
13241at4891	Complete	tig00000034	362348	364402	-	523.0	514	https://www.orthodb.org/v10?query=13241at4891	Pre-mRNA-splicing factor CLF1
13243at4891	Complete	tig00000001	1283918	1285801	+	467.2	375	https://www.orthodb.org/v10?query=13243at4891	DNA polymerase, Y-family, little finger domain
13259at4891	Complete	tig00000007	335281	338076	-	858.0	739	https://www.orthodb.org/v10?query=13259at4891	DNA ligase
13280at4891	Complete	tig00000010	916132	920427	+	1018.3	1073	https://www.orthodb.org/v10?query=13280at4891	Tetratricopeptide repeat
13290at4891	Complete	tig00000005	632139	638615	-	738.8	403	https://www.orthodb.org/v10?query=13290at4891	Delta(24(24(1)))-sterol reductase
13293at4891	Complete	tig00000007	431129	432502	-	414.0	301	https://www.orthodb.org/v10?query=13293at4891	Ribonuclease Nob1, eukaryote
13303at4891	Complete	tig00000001	424922	426415	+	460.8	338	https://www.orthodb.org/v10?query=13303at4891	Kinase-like protein
13320at4891	Complete	tig00000023	374822	375916	-	444.1	287	https://www.orthodb.org/v10?query=13320at4891	WD40-repeat-containing domain
13326at4891	Complete	tig00000078	582787	584172	+	616.0	365	https://www.orthodb.org/v10?query=13326at4891	Mitochondrial-processing peptidase subunit beta
13347at4891	Complete	tig00000022	292463	293632	+	404.2	295	https://www.orthodb.org/v10?query=13347at4891	V-type proton ATPase subunit C
13383at4891	Complete	tig00000034	214982	217624	-	501.8	737	https://www.orthodb.org/v10?query=13383at4891	TOG domain
13388at4891	Complete	tig00000007	1024575	1026383	-	542.0	404	https://www.orthodb.org/v10?query=13388at4891	Rab proteins geranylgeranyltransferase component A
13407at4891	Complete	tig00000078	509829	511247	+	463.7	360	https://www.orthodb.org/v10?query=13407at4891	Tubulin gamma chain
13437at4891	Complete	tig00000007	233544	235007	+	441.9	356	https://www.orthodb.org/v10?query=13437at4891	Glutathione synthetase
13501at4891	Complete	tig00000034	205346	208402	-	182.7	472	https://www.orthodb.org/v10?query=13501at4891	Guanine nucleotide exchange factor
13503at4891	Complete	tig00000007	812680	813720	+	443.4	294	https://www.orthodb.org/v10?query=13503at4891	GPN-loop GTPase
13507at4891	Complete	tig00000039	167303	168607	-	358.9	251	https://www.orthodb.org/v10?query=13507at4891	Kinase-like protein
13519at4891	Complete	tig00000010	870200	871666	-	264.1	312	https://www.orthodb.org/v10?query=13519at4891	Origin recognition complex subunit 4
13590at4891	Complete	tig00000031	162455	163915	+	143.3	223	https://www.orthodb.org/v10?query=13590at4891	Maintenance of telomere capping protein 6
13634at4891	Complete	tig00000078	312376	313767	+	513.9	350	https://www.orthodb.org/v10?query=13634at4891	Septin
13648at4891	Duplicated	tig00000001	1433890	1435023	-	658.4	337	https://www.orthodb.org/v10?query=13648at4891	S-adenosylmethionine synthase
13648at4891	Duplicated	tig00000078	559703	560848	-	655.1	337	https://www.orthodb.org/v10?query=13648at4891	S-adenosylmethionine synthase
13656at4891	Complete	tig00000007	59600	60868	+	487.3	323	https://www.orthodb.org/v10?query=13656at4891	Pyridoxal phosphate-dependent transferase
13703at4891	Complete	tig00000014	558837	560171	-	608.4	371	https://www.orthodb.org/v10?query=13703at4891	Prephenate dehydrogenase
13721at4891	Complete	tig00000083	172638	174041	-	468.5	325	https://www.orthodb.org/v10?query=13721at4891	Protein TED1
13726at4891	Complete	tig00000007	674746	675927	+	396.8	285	https://www.orthodb.org/v10?query=13726at4891	Phosphoserine aminotransferase
13733at4891	Complete	tig00000023	159212	160480	-	528.3	327	https://www.orthodb.org/v10?query=13733at4891	Mannose-6-phosphate isomerase
13738at4891	Complete	tig00000023	448478	449935	+	546.8	321	https://www.orthodb.org/v10?query=13738at4891	Cytochrome c oxidase assembly protein COX15
13757at4891	Complete	tig00000014	686807	689320	+	675.3	568	https://www.orthodb.org/v10?query=13757at4891	p-loop containing nucleoside triphosphate hydrolase protein
13765at4891	Complete	tig00000010	751872	753152	+	562.6	358	https://www.orthodb.org/v10?query=13765at4891	26S proteasome regulatory subunit RPN7
13776at4891	Complete	tig00000037	117461	119002	-	646.6	401	https://www.orthodb.org/v10?query=13776at4891	Threonine synthase
13777at4891	Complete	tig00000007	258433	259986	+	548.7	364	https://www.orthodb.org/v10?query=13777at4891	Aminoacyl-tRNA synthetase, class I, anticodon-binding
13806at4891	Complete	tig00000038	182113	184284	+	489.9	561	https://www.orthodb.org/v10?query=13806at4891	Enhancer of polycomb-like protein
13807at4891	Complete	tig00000022	428856	433016	-	891.1	905	https://www.orthodb.org/v10?query=13807at4891	HECT domain
13820at4891	Complete	tig00000010	374470	375804	+	413.5	349	https://www.orthodb.org/v10?query=13820at4891	Tyrosine--tRNA ligase
13823at4891	Complete	tig00000023	194334	195680	+	420.5	294	https://www.orthodb.org/v10?query=13823at4891	Endonuclease/exonuclease/phosphatase
13847at4891	Complete	tig00000005	820459	821892	-	483.5	317	https://www.orthodb.org/v10?query=13847at4891	UbiB domain
13859at4891	Complete	tig00000001	119409	122279	-	966.8	716	https://www.orthodb.org/v10?query=13859at4891	Ubiquitin conjugation factor E4, core
13862at4891	Complete	tig00000010	271110	273569	-	570.9	428	https://www.orthodb.org/v10?query=13862at4891	Serine/threonine-protein kinase RAD53
13866at4891	Complete	tig00000001	160301	161428	+	584.8	332	https://www.orthodb.org/v10?query=13866at4891	S-(hydroxymethyl)glutathione dehydrogenase
13867at4891	Complete	tig00000005	695114	696325	+	680.5	326	https://www.orthodb.org/v10?query=13867at4891	26S proteasome regulatory subunit 8
13869at4891	Complete	tig00000001	233318	234538	+	485.0	298	https://www.orthodb.org/v10?query=13869at4891	Vacuolar calcium ion transporter
13874at4891	Complete	tig00000078	532827	534170	+	511.7	339	https://www.orthodb.org/v10?query=13874at4891	Glycylpeptide N-tetradecanoyltransferase
13875at4891	Complete	tig00000023	440564	441913	+	606.9	357	https://www.orthodb.org/v10?query=13875at4891	Rab GDP dissociation inhibitor
13909at4891	Complete	tig00000061	187463	188809	+	792.0	377	https://www.orthodb.org/v10?query=13909at4891	Actin family
13923at4891	Complete	tig00000078	227236	228969	+	341.4	273	https://www.orthodb.org/v10?query=13923at4891	Metallo-dependent phosphatase
13964at4891	Complete	tig00000022	93878	96229	-	582.4	458	https://www.orthodb.org/v10?query=13964at4891	ABC transporter type 1, transmembrane domain
13973at4891	Complete	tig00000031	329882	331033	-	538.0	293	https://www.orthodb.org/v10?query=13973at4891	Deoxyhypusine synthase
14015at4891	Complete	tig00000083	160810	162042	+	361.1	230	https://www.orthodb.org/v10?query=14015at4891	cAMP-dependent protein kinase regulatory subunit
14020at4891	Duplicated	tig00000034	60251	62404	-	254.1	384	https://www.orthodb.org/v10?query=14020at4891	K Homology domain
14020at4891	Duplicated	tig00000036	12886	14767	+	238.4	323	https://www.orthodb.org/v10?query=14020at4891	K Homology domain
14024at4891	Complete	tig00000018	197589	199082	-	612.3	375	https://www.orthodb.org/v10?query=14024at4891	Glucose-6-phosphate 1-dehydrogenase
14054at4891	Complete	tig00000078	117133	118215	-	468.7	284	https://www.orthodb.org/v10?query=14054at4891	Dihydroorotase
14055at4891	Complete	tig00000061	177920	178975	-	458.3	263	https://www.orthodb.org/v10?query=14055at4891	P-loop containing nucleoside triphosphate hydrolase protein
