ID or #		Start	End	Type	Contig
id-NC_001136.10:1095767..1101692		1095767	1101692	complete	tig00000001:1076482-1082407
id-NC_001136.10:1095767..1096104		1095767	1096104	complete	tig00000001:1076482-1076819
gene-YDR316W-B		1096064	1101332	complete	tig00000001:1076779-1082047
rna-NM_001184425.2		1096064	1101332	complete	tig00000001:1076779-1082047
exon-NM_001184425.2-1		1096064	1101332	complete	tig00000001:1076779-1082047
cds-NP_058150.1		1096064	1097368	complete	tig00000001:1076779-1078083
cds-NP_058150.1		1097370	1101332	complete	tig00000001:1078085-1082047
gene-YDR316W-A		1096064	1097386	complete	tig00000001:1076779-1078101
rna-NM_001184424.1		1096064	1097386	complete	tig00000001:1076779-1078101
exon-NM_001184424.1-1		1096064	1097386	complete	tig00000001:1076779-1078101
cds-NP_058151.1		1096064	1097386	complete	tig00000001:1076779-1078101
id-NC_001136.10:1101355..1101692		1101355	1101692	complete	tig00000001:1082070-1082407
gene-YDR317W		1102184	1103428	complete	tig00000001:1082899-1084143
rna-NM_001180625.3		1102184	1103428	complete	tig00000001:1082899-1084143
exon-NM_001180625.3-1		1102184	1103428	complete	tig00000001:1082899-1084143
cds-NP_010603.3		1102184	1103428	complete	tig00000001:1082899-1084143
gene-YDR318W		1103758	1104947	complete	tig00000001:1084473-1085662
rna-NM_001180626.3		1103758	1104947	complete	tig00000001:1084473-1085662
exon-NM_001180626.3-1		1103758	1103809	complete	tig00000001:1084473-1084524
exon-NM_001180626.3-2		1103893	1104947	complete	tig00000001:1084608-1085662
cds-NP_010604.4		1103758	1103809	complete	tig00000001:1084473-1084524
cds-NP_010604.4		1103893	1104947	complete	tig00000001:1084608-1085662
gene-YDR319C		1105003	1105827	complete	tig00000001:1085718-1086542
rna-NM_001180627.1		1105003	1105827	complete	tig00000001:1085718-1086542
exon-NM_001180627.1-1		1105003	1105827	complete	tig00000001:1085718-1086542
cds-NP_010605.1		1105003	1105827	complete	tig00000001:1085718-1086542
gene-YDR320C		1106095	1108101	complete	tig00000001:1086810-1088816
rna-NM_001180628.1		1106095	1108101	complete	tig00000001:1086810-1088816
exon-NM_001180628.1-1		1106095	1108101	complete	tig00000001:1086810-1088816
cds-NP_010606.1		1106095	1108101	complete	tig00000001:1086810-1088816
gene-YDR320C-A		1108280	1108498	complete	tig00000001:1088995-1089213
rna-NM_001184470.3		1108280	1108498	complete	tig00000001:1088995-1089213
exon-NM_001184470.3-1		1108280	1108498	complete	tig00000001:1088995-1089213
cds-NP_710144.3		1108280	1108498	complete	tig00000001:1088995-1089213
gene-YDR321W		1108702	1109847	complete	tig00000001:1089417-1090562
rna-NM_001180629.3		1108702	1109847	complete	tig00000001:1089417-1090562
exon-NM_001180629.3-1		1108702	1109847	complete	tig00000001:1089417-1090562
cds-NP_010607.3		1108702	1109847	complete	tig00000001:1089417-1090562
id-NC_001136.10:1109964..1110204		1109964	1110204	complete	tig00000001:1090679-1090919
gene-YDR322W		1110589	1111692	complete	tig00000001:1091304-1092407
rna-NM_001180630.1		1110589	1111692	complete	tig00000001:1091304-1092407
exon-NM_001180630.1-1		1110589	1111692	complete	tig00000001:1091304-1092407
cds-NP_010608.1		1110589	1111692	complete	tig00000001:1091304-1092407
gene-YDR322C-A		1112003	1112293	complete	tig00000001:1092718-1093008
rna-NM_001184348.1		1112003	1112293	complete	tig00000001:1092718-1093008
exon-NM_001184348.1-1		1112003	1112293	complete	tig00000001:1092718-1093008
cds-NP_010609.1		1112003	1112293	complete	tig00000001:1092718-1093008
gene-YDR323C		1112480	1114027	complete	tig00000001:1093195-1094742
rna-NM_001180631.3		1112480	1114027	complete	tig00000001:1093195-1094742
exon-NM_001180631.3-1		1112480	1114027	complete	tig00000001:1093195-1094742
cds-NP_010610.3		1112480	1114027	complete	tig00000001:1093195-1094742
gene-YDR324C		1114433	1116763	complete	tig00000001:1095148-1097478
rna-NM_001180632.3		1114433	1116763	complete	tig00000001:1095148-1097478
exon-NM_001180632.3-1		1114433	1116763	complete	tig00000001:1095148-1097478
cds-NP_010611.3		1114433	1116763	complete	tig00000001:1095148-1097478
gene-YDR325W		1117126	1120233	complete	tig00000001:1097841-1100948
rna-NM_001180633.1		1117126	1120233	complete	tig00000001:1097841-1100948
exon-NM_001180633.1-1		1117126	1120233	complete	tig00000001:1097841-1100948
cds-NP_010612.2		1117126	1120233	complete	tig00000001:1097841-1100948
gene-YDR326C		1120609	1124925	complete	tig00000001:1101324-1105640
rna-NM_001180634.1		1120609	1124925	complete	tig00000001:1101324-1105640
exon-NM_001180634.1-1		1120609	1124925	complete	tig00000001:1101324-1105640
cds-NP_010613.1		1120609	1124925	complete	tig00000001:1101324-1105640
gene-YDR328C		1125434	1126018	complete	tig00000001:1106149-1106733
rna-NM_001180636.3		1125434	1126018	complete	tig00000001:1106149-1106733
exon-NM_001180636.3-1		1125434	1126018	complete	tig00000001:1106149-1106733
cds-NP_010615.3		1125434	1126018	complete	tig00000001:1106149-1106733
gene-YDR329C		1126270	1127595	complete	tig00000001:1106985-1108310
rna-NM_001180637.3		1126270	1127595	complete	tig00000001:1106985-1108310
exon-NM_001180637.3-1		1126270	1127595	complete	tig00000001:1106985-1108310
cds-NP_010616.3		1126270	1127595	complete	tig00000001:1106985-1108310
gene-YDR330W		1127872	1129374	complete	tig00000001:1108587-1110089
rna-NM_001180638.1		1127872	1129374	complete	tig00000001:1108587-1110089
exon-NM_001180638.1-1		1127872	1129374	complete	tig00000001:1108587-1110089
cds-NP_010617.1		1127872	1129374	complete	tig00000001:1108587-1110089
gene-YDR331W		1129588	1130823	complete	tig00000001:1110303-1111538
rna-NM_001180639.1		1129588	1130823	complete	tig00000001:1110303-1111538
exon-NM_001180639.1-1		1129588	1130823	complete	tig00000001:1110303-1111538
cds-NP_010618.1		1129588	1130823	complete	tig00000001:1110303-1111538
gene-YDR332W		1131001	1133070	complete	tig00000001:1111716-1113785
rna-NM_001180640.3		1131001	1133070	complete	tig00000001:1111716-1113785
exon-NM_001180640.3-1		1131001	1133070	complete	tig00000001:1111716-1113785
cds-NP_010619.3		1131001	1133070	complete	tig00000001:1111716-1113785
gene-YDR333C		1133260	1135431	complete	tig00000001:1113975-1116146
rna-NM_001180641.3		1133260	1135431	complete	tig00000001:1113975-1116146
exon-NM_001180641.3-1		1133260	1135431	complete	tig00000001:1113975-1116146
cds-NP_010620.3		1133260	1135431	complete	tig00000001:1113975-1116146
gene-YDR334W		1135932	1140476	complete	tig00000001:1116647-1121191
rna-NM_001180642.1		1135932	1140476	complete	tig00000001:1116647-1121191
exon-NM_001180642.1-1		1135932	1140476	complete	tig00000001:1116647-1121191
cds-NP_010621.1		1135932	1140476	complete	tig00000001:1116647-1121191
gene-YDR335W		1141168	1144842	complete	tig00000001:1121883-1125557
rna-NM_001180643.1		1141168	1144842	complete	tig00000001:1121883-1125557
exon-NM_001180643.1-1		1141168	1144842	complete	tig00000001:1121883-1125557
cds-NP_010622.1		1141168	1144842	complete	tig00000001:1121883-1125557
gene-YDR336W		1145092	1146036	complete	tig00000001:1125807-1126751
rna-NM_001180644.3		1145092	1146036	complete	tig00000001:1125807-1126751
exon-NM_001180644.3-1		1145092	1146036	complete	tig00000001:1125807-1126751
cds-NP_010623.3		1145092	1146036	complete	tig00000001:1125807-1126751
gene-YDR337W		1146319	1147179	complete	tig00000001:1127034-1127894
rna-NM_001180645.3		1146319	1147179	complete	tig00000001:1127034-1127894
exon-NM_001180645.3-1		1146319	1147179	complete	tig00000001:1127034-1127894
cds-NP_010624.3		1146319	1147179	complete	tig00000001:1127034-1127894
gene-YDR338C		1147379	1149466	complete	tig00000001:1128094-1130181
rna-NM_001180646.1		1147379	1149466	complete	tig00000001:1128094-1130181
exon-NM_001180646.1-1		1147379	1149466	complete	tig00000001:1128094-1130181
cds-NP_010625.1		1147379	1149466	complete	tig00000001:1128094-1130181
gene-YDR339C		1149951	1150520	complete	tig00000001:1130666-1131235
rna-NM_001180647.1		1149951	1150520	complete	tig00000001:1130666-1131235
exon-NM_001180647.1-1		1149951	1150520	complete	tig00000001:1130666-1131235
cds-NP_010626.1		1149951	1150520	complete	tig00000001:1130666-1131235
gene-YNCD0024C		1150842	1150941	complete	tig00000001:1131557-1131656
rna-YNCD0024C		1150842	1150941	complete	tig00000001:1131557-1131656
exon-YNCD0024C-1		1150842	1150941	complete	tig00000001:1131557-1131656
id-NC_001136.10:1151039..1151368		1151039	1151368	complete	tig00000001:1131754-1132083
gene-YDR341C		1151803	1153626	complete	tig00000001:1132518-1134341
rna-NM_001180649.3		1151803	1153626	complete	tig00000001:1132518-1134341
exon-NM_001180649.3-1		1151803	1153626	complete	tig00000001:1132518-1134341
cds-NP_010628.3		1151803	1153626	complete	tig00000001:1132518-1134341
gene-YDR342C		1154216	1155928	complete	tig00000001:1134931-1136643
rna-NM_001180650.3		1154216	1155928	complete	tig00000001:1134931-1136643
exon-NM_001180650.3-1		1154216	1155928	complete	tig00000001:1134931-1136643
cds-NP_010629.3		1154216	1155928	complete	tig00000001:1134931-1136643
id-NC_001136.10:1159262..1159510		1159262	1159510	complete	tig00000001:1139977-1140225
gene-YDR343C		1159608	1161320	complete	tig00000001:1140323-1142035
rna-NM_001180651.1		1159608	1161320	complete	tig00000001:1140323-1142035
exon-NM_001180651.1-1		1159608	1161320	complete	tig00000001:1140323-1142035
cds-NP_010630.1		1159608	1161320	complete	tig00000001:1140323-1142035
gene-YDR344C		1162006	1162449	complete	tig00000001:1142721-1143164
rna-NM_001348817.1		1162006	1162449	complete	tig00000001:1142721-1143164
exon-NM_001348817.1-1		1162006	1162449	complete	tig00000001:1142721-1143164
cds-NP_001335762.1		1162006	1162449	complete	tig00000001:1142721-1143164
gene-YDR345C		1162957	1164660	complete	tig00000001:1143672-1145375
rna-NM_001180653.1		1162957	1164660	complete	tig00000001:1143672-1145375
exon-NM_001180653.1-1		1162957	1164660	complete	tig00000001:1143672-1145375
cds-NP_010632.1		1162957	1164660	complete	tig00000001:1143672-1145375
id-NC_001136.10:1166067..1166212		1166067	1166212	complete	tig00000001:1146782-1146927
gene-YDR346C		1167214	1168659	complete	tig00000001:1147929-1149374
rna-NM_001180654.3		1167214	1168659	complete	tig00000001:1147929-1149374
exon-NM_001180654.3-1		1167214	1168659	complete	tig00000001:1147929-1149374
cds-NP_010633.3		1167214	1168659	complete	tig00000001:1147929-1149374
gene-YDR347W		1169178	1170143	complete	tig00000001:1149893-1150858
rna-NM_001180655.3		1169178	1170143	complete	tig00000001:1149893-1150858
exon-NM_001180655.3-1		1169178	1170143	complete	tig00000001:1149893-1150858
cds-NP_010634.3		1169178	1170143	complete	tig00000001:1149893-1150858
gene-YDR348C		1170326	1171825	complete	tig00000001:1151041-1152540
rna-NM_001180656.1		1170326	1171825	complete	tig00000001:1151041-1152540
exon-NM_001180656.1-1		1170326	1171825	complete	tig00000001:1151041-1152540
cds-NP_010635.1		1170326	1171825	complete	tig00000001:1151041-1152540
gene-YDR349C		1172386	1174176	complete	tig00000001:1153101-1154891
rna-NM_001180657.1		1172386	1174176	complete	tig00000001:1153101-1154891
exon-NM_001180657.1-1		1172386	1174176	complete	tig00000001:1153101-1154891
cds-NP_010636.1		1172386	1174176	complete	tig00000001:1153101-1154891
id-NC_001136.10:1175134..1175812		1175134	1175812	complete	tig00000001:1155849-1156527
id-NC_001136.10:1175316..1175647		1175316	1175647	complete	tig00000001:1156031-1156362
gene-YNCD0025W		1175829	1175901	complete	tig00000001:1156544-1156616
rna-YNCD0025W		1175829	1175901	complete	tig00000001:1156544-1156616
exon-YNCD0025W-1		1175829	1175901	complete	tig00000001:1156544-1156616
gene-YDR350C		1176120	1178174	complete	tig00000001:1156835-1158889
rna-NM_001180658.4		1176120	1178174	complete	tig00000001:1156835-1158889
exon-NM_001180658.4-1		1176120	1178174	complete	tig00000001:1156835-1158889
cds-NP_010637.4		1176120	1178174	complete	tig00000001:1156835-1158889
gene-YDR351W		1178666	1181260	complete	tig00000001:1159381-1161975
rna-NM_001180659.3		1178666	1181260	complete	tig00000001:1159381-1161975
exon-NM_001180659.3-1		1178666	1181260	complete	tig00000001:1159381-1161975
cds-NP_010638.3		1178666	1181260	complete	tig00000001:1159381-1161975
gene-YDR352W		1181801	1182754	complete	tig00000001:1162516-1163469
rna-NM_001180660.1		1181801	1182754	complete	tig00000001:1162516-1163469
exon-NM_001180660.1-1		1181801	1182754	complete	tig00000001:1162516-1163469
cds-NP_010639.1		1181801	1182754	complete	tig00000001:1162516-1163469
gene-YDR353W		1183299	1184258	complete	tig00000001:1164014-1164973
rna-NM_001180661.1		1183299	1184258	complete	tig00000001:1164014-1164973
exon-NM_001180661.1-1		1183299	1184258	complete	tig00000001:1164014-1164973
cds-NP_010640.1		1183299	1184258	complete	tig00000001:1164014-1164973
gene-YDR354W		1184747	1185889	complete	tig00000001:1165462-1166604
rna-NM_001180662.3		1184747	1185889	complete	tig00000001:1165462-1166604
exon-NM_001180662.3-1		1184747	1185889	complete	tig00000001:1165462-1166604
cds-NP_010641.3		1184747	1185889	complete	tig00000001:1165462-1166604
gene-YDR356W		1186107	1188941	complete	tig00000001:1166822-1169656
rna-NM_001180664.3		1186107	1188941	complete	tig00000001:1166822-1169656
exon-NM_001180664.3-1		1186107	1188941	complete	tig00000001:1166822-1169656
cds-NP_010643.3		1186107	1188941	complete	tig00000001:1166822-1169656
gene-YDR357C		1189199	1189567	complete	tig00000001:1169914-1170282
rna-NM_001180665.1		1189199	1189567	complete	tig00000001:1169914-1170282
exon-NM_001180665.1-1		1189199	1189567	complete	tig00000001:1169914-1170282
cds-NP_010644.1		1189199	1189567	complete	tig00000001:1169914-1170282
gene-YDR358W		1190059	1191732	complete	tig00000001:1170774-1172447
rna-NM_001180666.1		1190059	1191732	complete	tig00000001:1170774-1172447
exon-NM_001180666.1-1		1190059	1191732	complete	tig00000001:1170774-1172447
cds-NP_010645.1		1190059	1191732	complete	tig00000001:1170774-1172447
gene-YDR359C		1191936	1194884	complete	tig00000001:1172651-1175599
rna-NM_001180667.3		1191936	1194884	complete	tig00000001:1172651-1175599
exon-NM_001180667.3-1		1191936	1194884	complete	tig00000001:1172651-1175599
cds-NP_010646.4		1191936	1194884	complete	tig00000001:1172651-1175599
gene-YDR361C		1195412	1196263	complete	tig00000001:1176127-1176978
rna-NM_001180669.3		1195412	1196263	complete	tig00000001:1176127-1176978
exon-NM_001180669.3-1		1195412	1196263	complete	tig00000001:1176127-1176978
cds-NP_010648.3		1195412	1196263	complete	tig00000001:1176127-1176978
gene-YDR362C		1196679	1198697	complete	tig00000001:1177394-1179412
rna-NM_001180670.1		1196679	1198697	complete	tig00000001:1177394-1179412
exon-NM_001180670.1-1		1196679	1198697	complete	tig00000001:1177394-1179412
cds-NP_010649.1		1196679	1198697	complete	tig00000001:1177394-1179412
id-NC_001136.10:1198885..1198907		1198885	1198907	complete	tig00000001:1179600-1179622
gene-YDR363W		1199183	1200553	complete	tig00000001:1179898-1181268
rna-NM_001180671.1		1199183	1200553	complete	tig00000001:1179898-1181268
exon-NM_001180671.1-1		1199183	1200553	complete	tig00000001:1179898-1181268
cds-NP_010650.1		1199183	1200553	complete	tig00000001:1179898-1181268
gene-YNCD0026W		1201750	1201822	complete	tig00000001:1182465-1182537
rna-YNCD0026W		1201750	1201822	complete	tig00000001:1182465-1182537
exon-YNCD0026W-1		1201750	1201822	complete	tig00000001:1182465-1182537
gene-YDR363W-A		1202128	1202397	complete	tig00000001:1182843-1183112
rna-NM_001184328.3		1202128	1202397	complete	tig00000001:1182843-1183112
exon-NM_001184328.3-1		1202128	1202397	complete	tig00000001:1182843-1183112
cds-NP_010651.3		1202128	1202397	complete	tig00000001:1182843-1183112
gene-YDR364C		1202843	1204210	complete	tig00000001:1183558-1184925
rna-NM_001180672.3		1202843	1204210	complete	tig00000001:1183558-1184925
exon-NM_001180672.3-1		1202843	1204210	complete	tig00000001:1183558-1184925
cds-NP_010652.3		1202843	1204210	complete	tig00000001:1183558-1184925
gene-YDR365C		1204497	1206383	complete	tig00000001:1185212-1187098
rna-NM_001180673.1		1204497	1206383	complete	tig00000001:1185212-1187098
exon-NM_001180673.1-1		1204497	1206383	complete	tig00000001:1185212-1187098
cds-NP_010653.1		1204497	1206383	complete	tig00000001:1185212-1187098
id-NC_001136.10:1206704..1212621		1206704	1212621	complete	tig00000001:1187419-1193336
id-NC_001136.10:1206704..1207037		1206704	1207037	complete	tig00000001:1187419-1187752
gene-YDR365W-B		1206997	1212265	complete	tig00000001:1187712-1192980
rna-NM_001184427.2		1206997	1212265	complete	tig00000001:1187712-1192980
exon-NM_001184427.2-1		1206997	1212265	complete	tig00000001:1187712-1192980
cds-NP_058152.1		1206997	1208301	complete	tig00000001:1187712-1189016
cds-NP_058152.1		1208303	1212265	complete	tig00000001:1189018-1192980
gene-YDR365W-A		1206997	1208319	complete	tig00000001:1187712-1189034
rna-NM_001184426.3		1206997	1208319	complete	tig00000001:1187712-1189034
exon-NM_001184426.3-1		1206997	1208319	complete	tig00000001:1187712-1189034
